order_id,customer_id,product_id,order_date,region,quantity,price,total_amount
O00431,C0917,P0348,2024-09-24,East,5,1808.32,9041.6
O00432,C0817,P0154,2024-03-16,North,2,1741.97,3483.94
O00433,C1488,P0451,2023-11-29,West,3,160.87,482.61
O00434,C1254,P0050,2025-05-04,West,3,999.06,2997.18
O00435,C0144,P0290,2024-09-08,West,4,548.47,2193.88
O00436,C1901,P0113,2024-07-11,North,4,547.46,2189.84
O00437,C1842,P0305,2024-06-14,North,3,219.85,659.55
O00438,C0358,P0080,2025-01-12,West,1,1778.63,1778.63
O00439,C0315,P0209,2024-11-13,East,3,142.63,427.89
O00440,C1248,P0112,2023-10-02,East,2,512.79,1025.58
O00441,C1309,P0140,2025-06-21,West,1,226.11,226.11
O00442,C0418,P0037,2024-08-29,West,4,901.1,3604.4
O00443,C0560,P0338,2023-12-10,East,4,1842.49,7369.96
O00444,C0324,P0118,2025-08-25,East,5,1238.03,6190.15
O00445,C0864,P0482,2023-11-07,West,3,270.41,811.23
O00446,C1994,P0074,2025-04-26,West,5,878.23,4391.15
O00447,C0516,P0428,2024-02-11,South,3,636.18,1908.54
O00448,C0854,P0175,2025-08-22,South,2,183.06,366.12
O00449,C0071,P0229,2024-05-12,West,5,1145.86,5729.3
O00450,C1404,P0184,2025-03-21,West,1,374.43,374.43
O00451,C1701,P0409,2025-02-12,North,2,442.41,884.82
O00452,C1253,P0377,2024-05-24,South,2,677.3,1354.6
O00453,C0405,P0032,2024-04-06,North,5,784.11,3920.55
O00454,C0497,P0128,2024-06-14,North,3,766.6,2299.8
O00455,C0723,P0003,2023-09-20,South,1,849.38,849.38
O00456,C0477,P0296,2025-03-31,South,3,526.29,1578.87
O00457,C1397,P0387,2025-08-28,South,2,780.45,1560.9
O00458,C0448,P0496,2025-08-29,East,2,575.46,1150.92
O00459,C2000,P0260,2025-06-23,North,4,1753.11,7012.44
O00460,C0067,P0091,2023-12-04,North,4,1490.68,5962.72
O00461,C0266,P0254,2024-11-28,North,4,1587.44,6349.76
O00462,C0913,P0183,2025-04-15,North,3,1611.93,4835.79
O00463,C1964,P0038,2024-10-08,North,5,863.76,4318.8
O00464,C1995,P0320,2025-05-10,West,4,767.1,3068.4
O00465,C1770,P0164,2024-08-29,North,3,1517.85,4553.55
O00466,C0242,P0432,2024-05-29,South,1,1547.19,1547.19
O00467,C0929,P0405,2023-10-21,South,4,1111.61,4446.44
O00468,C1539,P0048,2025-06-08,West,4,1556.51,6226.04
O00469,C1121,P0117,2025-01-22,North,3,966.47,2899.41
O00470,C1681,P0365,2023-10-22,South,3,1601.19,4803.57
O00471,C1675,P0493,2024-05-23,West,5,735.22,3676.1
O00472,C0528,P0467,2025-07-25,South,5,295.19,1475.95
O00473,C1596,P0466,2024-10-31,South,5,1506.65,7533.25
O00474,C1519,P0104,2025-04-20,North,5,1026.89,5134.45
O00475,C0137,P0305,2025-06-10,East,5,338.53,1692.65
O00476,C0652,P0076,2024-10-27,East,4,1322.62,5290.48
O00477,C1212,P0028,2024-01-15,South,4,373.51,1494.04
O00478,C1490,P0075,2025-04-07,North,1,510.66,510.66
O00479,C0284,P0413,2024-02-27,West,1,1890.41,1890.41
O00480,C0917,P0362,2025-08-13,East,4,1822.17,7288.68
O00481,C0724,P0362,2024-05-31,East,3,1111.63,3334.89
O00482,C0543,P0258,2025-05-03,South,2,907.26,1814.52
O00483,C0411,P0223,2025-02-02,South,4,824.89,3299.56
O00484,C0559,P0046,2024-05-13,East,3,1730.76,5192.28
O00485,C1654,P0132,2025-06-08,North,5,1934.18,9670.9
O00486,C1930,P0491,2024-05-29,South,1,1133.01,1133.01
O00487,C1854,P0221,2024-02-04,East,5,1866.03,9330.15
O00488,C0994,P0246,2025-07-05,North,3,1250.72,3752.16
O00489,C0383,P0379,2024-10-22,North,3,1411.33,4233.99
O00490,C0395,P0103,2024-10-07,North,3,870.97,2612.91
O00491,C1400,P0295,2024-03-15,South,1,461.82,461.82
O00492,C1040,P0303,2025-08-11,South,1,384.1,384.1
O00493,C0149,P0134,2024-12-23,West,4,784.81,3139.24
O00494,C0522,P0493,2024-08-25,South,3,712.42,2137.26
O00495,C0491,P0323,2024-11-02,West,2,1246.15,2492.3
O00496,C0029,P0204,2025-08-07,West,4,1960.44,7841.76
O00497,C1147,P0187,2025-05-01,North,3,1036.87,3110.61
O00498,C0132,P0459,2025-01-20,East,1,958.57,958.57
O00499,C0836,P0030,2024-11-22,West,3,957.17,2871.51
O00500,C1872,P0262,2023-12-02,North,1,1105.75,1105.75
O00501,C1014,P0104,2025-05-03,North,5,781.94,3909.7
O00502,C0965,P0275,2025-07-18,South,4,1991.35,7965.4
O00503,C0395,P0271,2024-12-26,East,2,1309.93,2619.86
O00504,C1634,P0346,2025-03-02,South,4,488.67,1954.68
O00505,C0519,P0239,2025-06-20,East,2,393.77,787.54
O00506,C1928,P0244,2024-02-04,South,4,1167.8,4671.2
O00507,C0089,P0152,2025-02-22,East,3,1685.81,5057.43
O00508,C0111,P0086,2024-02-14,South,5,862.68,4313.4
O00509,C1990,P0312,2025-05-15,East,3,1996.89,5990.67
O00510,C1502,P0273,2025-05-06,West,5,1239.49,6197.45
O00511,C0544,P0402,2025-03-18,West,4,1142.55,4570.2
O00512,C1283,P0237,2025-01-19,West,5,112.23,561.15
O00513,C0714,P0150,2024-03-30,East,4,1402.35,5609.4
O00514,C1013,P0469,2025-01-20,East,4,1353.78,5415.12
O00515,C1271,P0194,2024-09-21,West,2,1764.66,3529.32
O00516,C1041,P0315,2023-10-12,West,3,1204.46,3613.38
O00517,C1178,P0012,2024-12-21,North,3,827.11,2481.33
O00518,C0367,P0122,2024-03-04,South,4,1774.78,7099.12
O00519,C0378,P0300,2023-10-31,West,1,172.0,172.0
O00520,C0697,P0057,2025-07-19,North,2,1932.94,3865.88
O00521,C1123,P0491,2024-03-06,North,1,342.51,342.51
O00522,C0815,P0421,2023-09-05,East,5,1965.61,9828.05
O00523,C1802,P0334,2024-01-15,South,5,1207.42,6037.1
O00524,C0061,P0175,2025-01-17,North,3,1286.92,3860.76
O00525,C0638,P0179,2024-12-16,West,2,465.72,931.44
O00526,C1072,P0283,2025-06-14,West,5,1666.53,8332.65
O00527,C1569,P0298,2024-09-24,East,5,1360.26,6801.3
O00528,C0694,P0055,2024-09-11,West,1,811.6,811.6
O00529,C1275,P0168,2024-03-26,South,2,825.43,1650.86
O00530,C1118,P0443,2024-12-24,South,2,1224.02,2448.04
O00531,C1471,P0353,2024-04-27,South,3,212.11,636.33
O00532,C0670,P0008,2024-09-14,West,3,1714.83,5144.49
O00533,C0131,P0213,2024-09-28,South,1,1806.21,1806.21
O00534,C1825,P0184,2024-02-21,South,2,550.23,1100.46
O00535,C0981,P0115,2023-12-04,West,3,474.47,1423.41
O00536,C1419,P0010,2025-06-22,North,2,692.43,1384.86
O00537,C1855,P0048,2024-10-06,North,4,1121.31,4485.24
O00538,C1668,P0281,2024-07-24,East,1,1748.83,1748.83
O00539,C1091,P0241,2025-07-19,West,2,1596.51,3193.02
O00540,C1672,P0371,2023-10-22,West,5,196.98,984.9
O00541,C1959,P0367,2024-01-05,North,1,1954.08,1954.08
O00542,C1922,P0434,2024-12-17,West,5,690.58,3452.9
O00543,C0831,P0107,2024-09-13,West,4,866.86,3467.44
O00544,C1267,P0393,2024-10-04,North,5,617.46,3087.3
O00545,C1348,P0019,2025-08-13,South,4,1373.67,5494.68
O00546,C1819,P0263,2024-05-05,North,1,220.58,220.58
O00547,C1196,P0349,2024-02-02,East,2,1195.21,2390.42
O00548,C0710,P0303,2023-12-24,North,5,1830.67,9153.35
O00549,C0986,P0051,2024-02-01,East,5,1875.9,9379.5
O00550,C0658,P0273,2024-05-30,South,5,1707.84,8539.2
O00551,C1254,P0310,2024-04-09,North,2,1218.41,2436.82
O00552,C1818,P0143,2025-08-11,West,5,776.99,3884.95
O00553,C0480,P0493,2024-04-06,North,3,536.16,1608.48
O00554,C1436,P0223,2025-01-11,North,5,1881.92,9409.6
O00555,C0865,P0011,2024-12-23,East,2,51.29,102.58
O00556,C0671,P0344,2024-01-11,East,4,1622.89,6491.56
O00557,C0415,P0054,2025-07-13,West,5,1512.89,7564.45
O00558,C1087,P0144,2024-06-12,South,3,1255.72,3767.16
O00559,C0595,P0009,2025-03-12,South,1,733.71,733.71
O00560,C1760,P0319,2024-05-01,South,4,457.84,1831.36
O00561,C0234,P0461,2024-06-27,West,5,546.98,2734.9
O00562,C1376,P0154,2024-10-19,West,2,586.2,1172.4
O00563,C0377,P0377,2025-06-11,East,4,280.56,1122.24
O00564,C1161,P0360,2025-07-10,North,2,1768.27,3536.54
O00565,C0374,P0200,2024-01-25,East,4,1641.9,6567.6
O00566,C1146,P0390,2024-10-20,East,2,674.69,1349.38
O00567,C1461,P0176,2023-10-25,East,3,885.01,2655.03
O00568,C1420,P0137,2023-12-14,East,2,1837.71,3675.42
O00569,C0509,P0269,2025-05-12,North,2,983.12,1966.24
O00570,C1421,P0322,2025-04-12,South,1,1967.63,1967.63
O00571,C1361,P0247,2025-02-19,North,2,1673.05,3346.1
O00572,C0638,P0089,2025-05-19,West,4,1981.2,7924.8
O00573,C1852,P0468,2025-06-01,South,4,1722.87,6891.48
O00574,C0204,P0127,2025-08-11,North,2,398.1,796.2
O00575,C1416,P0271,2024-02-28,North,1,398.84,398.84
O00576,C1979,P0430,2024-08-03,East,2,857.87,1715.74
O00577,C0156,P0457,2025-03-24,South,4,1551.25,6205.0
O00578,C1564,P0247,2024-03-10,East,2,1139.61,2279.22
O00579,C0789,P0413,2025-08-01,East,4,1775.56,7102.24
O00580,C0967,P0419,2025-08-03,East,4,1390.65,5562.6
O00581,C0975,P0204,2025-04-09,East,4,989.07,3956.28
O00582,C1852,P0300,2024-09-01,East,2,181.03,362.06
O00583,C1424,P0154,2024-12-22,South,4,1583.33,6333.32
O00584,C0392,P0316,2024-05-11,North,1,501.53,501.53
O00585,C0901,P0039,2025-01-22,North,2,1491.66,2983.32
O00586,C0797,P0293,2024-11-24,East,5,192.55,962.75
O00587,C0948,P0170,2024-04-18,West,4,1205.63,4822.52
O00588,C0566,P0032,2024-08-26,South,2,459.85,919.7
O00589,C0870,P0301,2024-05-23,North,2,1203.09,2406.18
O00590,C0887,P0166,2024-08-14,East,1,351.93,351.93
O00591,C0300,P0370,2025-03-18,North,2,1969.47,3938.94
O00592,C1943,P0271,2024-05-14,East,4,623.48,2493.92
O00593,C1104,P0003,2024-11-02,North,3,1873.73,5621.19
O00594,C1304,P0392,2023-10-05,East,1,922.68,922.68
O00595,C0833,P0203,2023-12-23,South,1,1458.15,1458.15
O00596,C0685,P0261,2025-08-25,South,1,181.74,181.74
O00597,C0378,P0488,2023-11-05,North,2,991.41,1982.82
O00598,C1069,P0236,2025-04-15,East,5,844.45,4222.25
O00599,C0700,P0059,2023-11-19,North,1,1032.53,1032.53
O00600,C0381,P0477,2023-09-05,West,1,1562.13,1562.13
O00601,C0077,P0174,2024-07-30,North,4,1041.17,4164.68
O00602,C1200,P0351,2023-12-31,South,1,1504.84,1504.84
O00603,C0737,P0343,2024-12-01,East,4,1057.5,4230.0
O00604,C0731,P0374,2024-10-18,South,5,275.93,1379.65
O00605,C1225,P0413,2024-09-22,East,4,1022.75,4091.0
O00606,C1205,P0369,2024-02-10,South,3,608.92,1826.76
O00607,C1571,P0439,2025-06-21,East,4,1935.77,7743.08
O00608,C1542,P0074,2023-09-11,South,2,272.8,545.6
O00609,C1992,P0054,2025-05-09,East,2,269.75,539.5
O00610,C0864,P0416,2023-11-03,West,2,701.17,1402.34
O00611,C0237,P0284,2024-03-02,West,4,391.59,1566.36
O00612,C0647,P0081,2023-10-29,East,3,1323.24,3969.72
O00613,C0914,P0418,2024-01-14,East,2,1217.17,2434.34
O00614,C1709,P0254,2024-11-24,North,2,574.75,1149.5
O00615,C0990,P0031,2024-04-03,West,4,449.28,1797.12
O00616,C1041,P0470,2024-07-16,West,4,659.03,2636.12
O00617,C0545,P0052,2025-02-13,North,2,1149.4,2298.8
O00618,C0898,P0346,2024-08-26,North,5,1137.54,5687.7
O00619,C1053,P0435,2025-03-29,North,2,1366.11,2732.22
O00620,C1730,P0364,2025-07-06,South,1,822.77,822.77
O00621,C0168,P0028,2025-07-19,West,5,1055.3,5276.5
O00622,C1556,P0395,2025-06-10,South,3,899.29,2697.87
O00623,C0720,P0367,2025-09-02,North,4,449.19,1796.76
O00624,C1130,P0296,2024-05-20,South,5,735.79,3678.95
O00625,C1381,P0465,2023-12-17,West,4,1882.88,7531.52
O00626,C0691,P0385,2025-05-24,North,4,206.06,824.24
O00627,C1056,P0333,2025-03-27,East,4,1255.64,5022.56
O00628,C1143,P0466,2023-11-17,North,2,442.44,884.88
O00629,C0047,P0459,2024-12-10,East,5,1231.94,6159.7
O00630,C0990,P0335,2025-07-27,East,4,1139.43,4557.72
O00631,C1148,P0398,2025-08-12,West,5,1054.3,5271.5
O00632,C1695,P0060,2025-04-13,North,3,1389.18,4167.54
O00633,C0542,P0263,2025-05-03,North,4,1212.0,4848.0
O00634,C0173,P0433,2024-09-22,North,3,1135.7,3407.1
O00635,C1995,P0441,2023-11-24,North,1,1903.31,1903.31
O00636,C0313,P0048,2025-06-22,South,2,61.27,122.54
O00637,C1302,P0161,2025-05-26,South,2,434.44,868.88
O00638,C1093,P0226,2024-07-08,North,3,377.64,1132.92
O00639,C1579,P0308,2025-04-29,North,2,1939.29,3878.58
O00640,C0999,P0307,2023-09-06,West,3,517.08,1551.24
O00641,C2000,P0431,2024-11-28,South,1,1946.45,1946.45
O00642,C1316,P0376,2025-06-23,West,4,474.16,1896.64
O00643,C1613,P0221,2024-08-19,North,1,1750.09,1750.09
O00644,C0132,P0266,2024-02-23,West,4,1121.01,4484.04
O00645,C1973,P0229,2024-01-18,East,1,787.61,787.61
O00646,C0827,P0247,2025-04-22,North,5,726.93,3634.65
O00647,C1840,P0326,2023-09-22,West,3,1222.47,3667.41
O00648,C1962,P0026,2025-01-07,West,2,1812.64,3625.28
O00649,C0870,P0151,2024-08-07,North,4,1807.04,7228.16
O00650,C0663,P0343,2025-04-11,South,1,1765.73,1765.73
O00651,C0557,P0388,2024-10-29,East,4,1046.16,4184.64
O00652,C0755,P0422,2024-03-26,East,5,1670.74,8353.7
O00653,C1091,P0042,2025-05-15,South,4,909.35,3637.4
O00654,C0955,P0201,2025-04-13,North,2,1135.78,2271.56
O00655,C0447,P0141,2024-11-14,East,1,1244.46,1244.46
O00656,C1359,P0418,2025-08-11,North,3,566.2,1698.6
O00657,C1150,P0343,2023-11-22,East,2,1169.39,2338.78
O00658,C1394,P0372,2023-11-01,West,3,1818.17,5454.51
O00659,C1652,P0086,2024-09-06,East,4,856.07,3424.28
O00660,C1908,P0440,2024-05-23,South,1,398.71,398.71
O00661,C1592,P0055,2025-02-17,North,3,1698.29,5094.87
O00662,C1350,P0431,2025-03-11,East,4,1054.96,4219.84
O00663,C0174,P0451,2024-05-05,West,2,1825.17,3650.34
O00664,C0585,P0045,2025-08-07,East,2,998.93,1997.86
O00665,C1058,P0298,2024-01-19,West,4,1048.31,4193.24
O00666,C1748,P0128,2024-07-29,North,5,1448.74,7243.7
O00667,C1065,P0245,2025-08-17,East,5,1821.82,9109.1
O00668,C0808,P0008,2023-12-25,East,1,1513.84,1513.84
O00669,C0868,P0166,2024-06-17,West,1,768.3,768.3
O00670,C1203,P0206,2023-09-29,South,3,680.68,2042.04
O00671,C0200,P0192,2023-10-13,South,2,1338.23,2676.46
O00672,C1676,P0172,2024-11-11,East,3,1992.17,5976.51
O00673,C1959,P0102,2024-04-17,South,5,945.5,4727.5
O00674,C1103,P0493,2025-08-22,North,3,115.93,347.79
O00675,C1916,P0444,2024-01-09,West,4,1676.4,6705.6
O00676,C0914,P0461,2025-01-25,East,2,1896.28,3792.56
O00677,C1812,P0450,2024-01-09,North,3,477.99,1433.97
O00678,C1732,P0237,2024-05-08,West,1,882.16,882.16
O00679,C0654,P0422,2024-09-21,West,1,1986.72,1986.72
O00680,C0352,P0324,2024-09-16,South,1,1980.15,1980.15
O00681,C0225,P0415,2025-05-15,West,5,1081.43,5407.15
O00682,C1852,P0322,2024-05-08,East,1,328.68,328.68
O00683,C0181,P0152,2025-01-17,West,2,1020.45,2040.9
O00684,C0592,P0011,2025-06-10,North,3,732.22,2196.66
O00685,C0646,P0393,2024-03-15,North,5,1494.0,7470.0
O00686,C1117,P0138,2023-10-24,North,5,1394.33,6971.65
O00687,C0621,P0034,2025-03-21,West,3,311.83,935.49
O00688,C0934,P0098,2023-11-08,West,1,337.12,337.12
O00689,C1870,P0084,2025-03-31,North,2,346.47,692.94
O00690,C0960,P0002,2024-01-11,North,2,1350.57,2701.14
O00691,C1291,P0336,2024-02-28,West,2,1867.25,3734.5
O00692,C0875,P0261,2024-03-22,North,3,556.67,1670.01
O00693,C0102,P0204,2025-01-26,North,4,775.56,3102.24
O00694,C1468,P0304,2025-05-15,North,2,1724.62,3449.24
O00695,C1291,P0038,2024-07-24,West,3,1205.21,3615.63
O00696,C0280,P0071,2025-02-08,East,1,1191.64,1191.64
O00697,C0693,P0197,2024-03-28,West,4,301.97,1207.88
O00698,C1015,P0141,2024-12-03,South,4,72.36,289.44
O00699,C1168,P0433,2025-02-20,South,5,248.0,1240.0
O00700,C1843,P0299,2025-06-11,North,5,779.07,3895.35
O00701,C1181,P0371,2025-08-19,West,4,1723.11,6892.44
O00702,C0856,P0031,2025-02-19,West,1,53.14,53.14
O00703,C1108,P0221,2024-05-20,East,4,798.56,3194.24
O00704,C0367,P0092,2024-01-09,East,2,1097.54,2195.08
O00705,C1925,P0217,2025-04-16,East,2,1957.78,3915.56
O00706,C1801,P0355,2023-10-17,North,2,1959.1,3918.2
O00707,C0982,P0368,2024-08-16,East,3,105.71,317.13
O00708,C1841,P0380,2023-09-11,North,4,1592.07,6368.28
O00709,C1102,P0226,2024-06-15,West,1,871.84,871.84
O00710,C0792,P0164,2024-04-03,South,3,1894.74,5684.22
O00711,C0019,P0368,2023-12-02,North,5,1613.63,8068.15
O00712,C1348,P0269,2024-09-20,North,1,1958.31,1958.31
O00713,C1397,P0247,2023-12-14,East,2,1617.72,3235.44
O00714,C0984,P0154,2025-07-14,North,5,1201.37,6006.85
O00715,C0077,P0498,2024-08-30,South,2,1278.86,2557.72
O00716,C0400,P0456,2023-10-07,South,1,742.77,742.77
O00717,C0460,P0012,2024-12-11,West,5,1466.61,7333.05
O00718,C0815,P0247,2025-04-11,West,3,1694.58,5083.74
O00719,C1732,P0401,2025-07-24,East,1,867.32,867.32
O00720,C1317,P0103,2024-09-21,East,4,1990.13,7960.52
O00721,C0149,P0462,2025-05-11,West,1,188.12,188.12
O00722,C1323,P0406,2024-11-09,North,4,1044.98,4179.92
O00723,C1447,P0470,2025-01-05,West,5,1728.41,8642.05
O00724,C0992,P0328,2023-09-29,West,1,337.55,337.55
O00725,C0283,P0250,2025-05-25,South,4,1470.34,5881.36
O00726,C0245,P0084,2024-08-23,West,1,1406.56,1406.56
O00727,C1402,P0209,2023-10-23,North,5,853.43,4267.15
O00728,C1928,P0290,2025-01-12,South,5,79.23,396.15
O00729,C0374,P0038,2024-01-25,South,3,856.02,2568.06
O00730,C1554,P0127,2024-01-20,East,1,1156.59,1156.59
O00731,C0479,P0370,2025-01-17,East,1,699.56,699.56
O00732,C0557,P0276,2024-09-12,South,4,812.36,3249.44
O00733,C1886,P0259,2023-12-17,West,4,1984.13,7936.52
O00734,C1169,P0272,2025-08-02,West,2,1562.92,3125.84
O00735,C1223,P0027,2024-10-22,South,5,1807.27,9036.35
O00736,C0001,P0190,2023-10-02,North,1,576.13,576.13
O00737,C1078,P0032,2025-08-19,North,2,436.1,872.2
O00738,C0212,P0368,2024-07-02,North,5,1654.5,8272.5
O00739,C1920,P0292,2025-01-21,East,4,638.66,2554.64
O00740,C0029,P0373,2025-02-21,North,2,1888.88,3777.76
O00741,C1392,P0497,2024-03-06,West,3,135.83,407.49
O00742,C0918,P0286,2024-03-11,South,4,1722.51,6890.04
O00743,C1602,P0326,2024-05-04,North,1,179.21,179.21
O00744,C1889,P0484,2024-04-13,North,5,429.87,2149.35
O00745,C0116,P0263,2024-09-23,East,1,1836.77,1836.77
O00746,C1566,P0301,2024-09-23,North,3,1671.22,5013.66
O00747,C1813,P0001,2024-10-15,North,5,1078.68,5393.4
O00748,C1708,P0364,2025-03-18,West,3,700.0,2100.0
O00749,C0161,P0350,2023-12-19,East,1,601.43,601.43
O00750,C0795,P0235,2025-01-02,West,2,486.82,973.64
O00751,C1110,P0471,2025-02-24,South,5,1255.72,6278.6
O00752,C1427,P0116,2024-02-05,South,4,865.88,3463.52
O00753,C1988,P0181,2025-02-04,East,3,502.91,1508.73
O00754,C1965,P0345,2025-01-08,East,5,1289.41,6447.05
O00755,C0545,P0097,2023-09-19,North,5,325.63,1628.15
O00756,C0195,P0120,2024-01-10,North,4,1289.07,5156.28
O00757,C1234,P0035,2024-11-29,North,3,1415.23,4245.69
O00758,C0218,P0263,2024-08-17,South,4,193.03,772.12
O00759,C1006,P0267,2023-11-20,East,5,102.98,514.9
O00760,C1237,P0216,2024-01-10,North,3,805.06,2415.18
O00761,C1149,P0157,2024-12-27,West,2,204.64,409.28
O00762,C0004,P0160,2023-12-21,South,2,1658.17,3316.34
O00763,C1457,P0346,2025-01-31,South,3,1343.25,4029.75
O00764,C0151,P0178,2023-09-29,South,4,935.28,3741.12
O00765,C1978,P0385,2025-01-14,North,4,241.35,965.4
O00766,C1007,P0489,2025-06-12,North,1,1214.14,1214.14
O00767,C0247,P0100,2024-06-07,West,4,737.56,2950.24
O00768,C0517,P0343,2024-10-03,South,3,1202.75,3608.25
O00769,C0860,P0467,2023-09-05,North,5,736.4,3682.0
O00770,C1404,P0343,2024-08-10,West,1,607.27,607.27
O00771,C0952,P0294,2025-02-15,South,4,127.45,509.8
O00772,C1842,P0347,2025-03-19,East,4,769.51,3078.04
O00773,C0635,P0261,2024-01-18,South,3,854.33,2562.99
O00774,C1268,P0196,2024-03-31,North,2,1155.89,2311.78
O00775,C1106,P0367,2024-10-01,North,5,195.36,976.8
O00776,C1835,P0308,2024-01-18,South,2,1093.2,2186.4
O00777,C1797,P0124,2023-10-18,South,1,117.04,117.04
O00778,C0722,P0136,2024-02-27,South,1,791.64,791.64
O00779,C0712,P0186,2024-01-18,North,5,1079.06,5395.3
O00780,C1346,P0131,2024-11-01,West,1,118.53,118.53
O00781,C1288,P0249,2024-02-24,North,2,623.55,1247.1
O00782,C1372,P0486,2024-04-30,East,3,176.15,528.45
O00783,C1487,P0347,2024-05-29,West,2,1869.99,3739.98
O00784,C1229,P0335,2025-08-28,East,4,854.85,3419.4
O00785,C0854,P0448,2024-01-05,South,1,304.57,304.57
O00786,C0868,P0081,2023-09-23,East,1,1644.08,1644.08
O00787,C1170,P0326,2025-02-04,East,5,1644.76,8223.8
O00788,C1784,P0469,2024-02-26,East,2,1563.95,3127.9
O00789,C1555,P0483,2025-03-20,South,4,1699.18,6796.72
O00790,C1552,P0184,2024-01-09,East,1,603.77,603.77
O00791,C1789,P0263,2024-09-16,West,1,712.15,712.15
O00792,C1623,P0355,2024-02-02,West,4,1797.6,7190.4
O00793,C0730,P0241,2023-12-22,East,2,611.3,1222.6
O00794,C0797,P0421,2023-12-05,West,3,1410.74,4232.22
O00795,C1798,P0135,2025-03-26,South,1,1026.34,1026.34
O00796,C0917,P0237,2025-06-01,North,5,1162.8,5814.0
O00797,C0254,P0360,2023-11-12,North,5,1643.27,8216.35
O00798,C0078,P0113,2025-07-15,South,3,544.16,1632.48
O00799,C0765,P0125,2024-08-25,South,3,435.99,1307.97
O00800,C0257,P0130,2025-05-29,East,3,770.55,2311.65
O00801,C1351,P0282,2024-05-30,North,2,810.6,1621.2
O00802,C0538,P0006,2024-03-02,East,5,1801.39,9006.95
O00803,C0612,P0492,2025-09-01,East,5,389.54,1947.7
O00804,C1175,P0217,2024-08-12,West,5,1976.18,9880.9
O00805,C1259,P0052,2023-12-19,North,3,1460.57,4381.71
O00806,C1380,P0487,2025-02-19,East,2,1721.55,3443.1
O00807,C1800,P0083,2025-07-21,North,4,1103.62,4414.48
O00808,C0010,P0428,2024-10-12,West,1,458.64,458.64
O00809,C0456,P0304,2025-02-18,North,1,1480.62,1480.62
O00810,C0063,P0205,2024-01-10,South,1,854.07,854.07
O00811,C0577,P0397,2024-05-16,North,4,779.04,3116.16
O00812,C1133,P0223,2025-08-10,West,5,1941.85,9709.25
O00813,C0455,P0076,2024-08-06,North,5,1848.91,9244.55
O00814,C0469,P0376,2025-06-12,North,5,1582.67,7913.35
O00815,C1307,P0406,2023-12-26,North,3,416.62,1249.86
O00816,C1209,P0023,2024-03-16,South,2,1173.19,2346.38
O00817,C0789,P0327,2025-02-02,East,3,304.74,914.22
O00818,C0040,P0029,2024-12-19,West,5,1235.43,6177.15
O00819,C0107,P0192,2025-05-07,East,4,1877.73,7510.92
O00820,C1463,P0007,2023-11-11,South,2,478.88,957.76
O00821,C0283,P0206,2025-07-23,North,4,1406.12,5624.48
O00822,C1105,P0117,2025-08-26,South,3,1106.24,3318.72
O00823,C1776,P0011,2024-02-24,East,2,269.94,539.88
O00824,C0460,P0026,2025-08-27,East,1,314.46,314.46
O00825,C0621,P0094,2023-11-01,South,5,1121.67,5608.35
O00826,C1516,P0351,2024-10-20,South,2,1995.37,3990.74
O00827,C0571,P0283,2024-10-31,West,2,1353.76,2707.52
O00828,C0607,P0176,2024-02-16,East,1,1935.96,1935.96
O00829,C1573,P0450,2024-09-23,West,1,1796.91,1796.91
O00830,C1291,P0394,2024-03-25,North,4,978.1,3912.4
O00831,C1520,P0284,2024-11-28,North,3,782.08,2346.24
O00832,C0470,P0352,2024-07-28,South,3,478.25,1434.75
O00833,C1247,P0318,2024-10-16,South,4,1699.13,6796.52
O00834,C1626,P0183,2025-09-02,East,1,1065.51,1065.51
O00835,C0365,P0004,2024-12-27,East,3,398.92,1196.76
O00836,C1242,P0092,2025-05-15,East,1,1608.49,1608.49
O00837,C1436,P0429,2025-08-03,West,2,580.34,1160.68
O00838,C1026,P0048,2024-04-20,West,2,980.86,1961.72
O00839,C0469,P0224,2023-12-02,West,1,1402.08,1402.08
O00840,C0067,P0223,2025-03-19,East,2,1428.01,2856.02
